series_code,match_code,team,pid,name,notout,runs,ballfaced,fours,sixes,overs,maiden_overs,runs_given,wickets_taken
2509,17250,Delhi,12643,Kulwant Khejroliya,0,1,2,0,0,8.0,1,22,5
2509,17255,Delhi,8280,Puneet Bisht,0,4,12,0,0,0.0,0,0,0
2664,19777,Delhi,1472,Pradeep Sangwan,0,8,7,0,1,7.0,1,28,3
2664,19777,Delhi,7904,Unmukt Chand,0,116,125,12,3,0.0,0,0,0
2664,19777,Delhi,8281,Pawan Negi,0,12,11,1,0,6.0,0,48,1
2664,19777,Delhi,8772,Manan Sharma,1,0,0,0,0,10.0,0,45,1
2664,19777,Delhi,8773,Milind Kumar,0,8,8,0,0,0.0,0,0,0
2664,19777,Delhi,9204,Nitish Rana,0,31,34,2,1,4.0,0,31,0
2664,19777,Delhi,9205,Dhruv Shorey,0,31,35,2,1,0.0,0,0,0
2664,19777,Delhi,9715,Navdeep Saini,1,0,0,0,0,10.0,0,60,1
2664,19777,Delhi,10744,Rishabh Pant,0,28,18,3,2,0.0,0,0,0
2664,19777,Delhi,11312,Hiten Dalal,0,57,64,8,0,0.0,0,0,0
2664,19777,Delhi,12643,Kulwant Khejroliya,1,0,0,0,0,8.3,0,34,4
2664,19789,Delhi,1472,Pradeep Sangwan,1,0,0,0,0,10.0,0,81,2
2664,19789,Delhi,7904,Unmukt Chand,0,55,65,9,1,0.0,0,0,0
2664,19789,Delhi,8281,Pawan Negi,1,0,0,0,0,6.0,0,34,1
2664,19789,Delhi,8772,Manan Sharma,1,0,0,0,0,9.0,0,35,0
2664,19789,Delhi,8773,Milind Kumar,0,0,1,0,0,0.0,0,0,0
2664,19789,Delhi,9204,Nitish Rana,0,94,60,10,5,6.0,0,26,0
2664,19789,Delhi,9715,Navdeep Saini,1,0,0,0,0,10.0,0,60,1
2664,19789,Delhi,10372,Kshitiz Sharma,1,0,0,0,0,0.0,0,0,0
2664,19789,Delhi,10744,Rishabh Pant,0,56,28,9,2,0.0,0,0,0
2664,19789,Delhi,11312,Hiten Dalal,0,76,81,8,2,0.0,0,0,0
2664,19789,Delhi,12643,Kulwant Khejroliya,1,0,0,0,0,9.0,1,51,2
2664,19801,Delhi,702,Ishant Sharma,1,0,0,0,0,9.0,0,64,0
2664,19801,Delhi,1472,Pradeep Sangwan,1,0,0,0,0,9.0,0,41,5
2664,19801,Delhi,7904,Unmukt Chand,0,1,7,0,0,0.0,0,0,0
2664,19801,Delhi,8281,Pawan Negi,1,0,0,0,0,10.0,1,40,3
2664,19801,Delhi,8772,Manan Sharma,1,0,0,0,0,7.0,1,31,0
2664,19801,Delhi,8773,Milind Kumar,1,0,0,0,0,0.0,0,0,0
2664,19801,Delhi,9204,Nitish Rana,0,49,52,4,2,5.0,1,20,1
2664,19801,Delhi,9205,Dhruv Shorey,0,103,121,16,0,0.0,0,0,0
2664,19801,Delhi,9715,Navdeep Saini,1,0,0,0,0,10.0,1,36,0
2664,19801,Delhi,10744,Rishabh Pant,1,0,0,0,0,0.0,0,0,0
2664,19801,Delhi,11312,Hiten Dalal,0,87,85,14,1,0.0,0,0,0
2664,19812,Delhi,702,Ishant Sharma,0,5,9,0,0,7.0,2,29,0
2664,19812,Delhi,7904,Unmukt Chand,0,90,114,9,2,0.0,0,0,0
2664,19812,Delhi,8281,Pawan Negi,0,26,27,4,0,8.0,0,27,2
2664,19812,Delhi,8772,Manan Sharma,0,0,2,0,0,9.0,0,43,1
2664,19812,Delhi,8773,Milind Kumar,0,38,38,3,0,2.0,0,11,0
2664,19812,Delhi,9204,Nitish Rana,0,48,42,2,4,1.0,0,14,0
2664,19812,Delhi,9205,Dhruv Shorey,0,11,14,2,0,0.0,0,0,0
2664,19812,Delhi,10744,Rishabh Pant,0,3,7,0,0,0.0,0,0,0
2664,19812,Delhi,10753,Suboth Bhati,0,5,6,1,0,8.0,1,38,3
2664,19812,Delhi,11312,Hiten Dalal,0,38,43,3,2,0.0,0,0,0
2664,19812,Delhi,12643,Kulwant Khejroliya,1,0,0,0,0,6.0,0,30,3
2664,19836,Delhi,702,Ishant Sharma,0,4,5,0,0,10.0,0,39,2
2664,19836,Delhi,1472,Pradeep Sangwan,0,17,22,2,0,10.0,0,76,0
2664,19836,Delhi,7904,Unmukt Chand,0,42,45,4,1,0.0,0,0,0
2664,19836,Delhi,8281,Pawan Negi,0,8,19,0,0,10.0,0,74,0
2664,19836,Delhi,8773,Milind Kumar,0,1,6,0,0,0.0,0,0,0
2664,19836,Delhi,9204,Nitish Rana,0,52,57,3,2,0.0,0,0,0
2664,19836,Delhi,9205,Dhruv Shorey,0,15,20,2,0,0.0,0,0,0
2664,19836,Delhi,9715,Navdeep Saini,0,0,1,0,0,10.0,0,63,1
2664,19836,Delhi,10744,Rishabh Pant,0,135,93,16,5,0.0,0,0,0
2664,19836,Delhi,11312,Hiten Dalal,0,16,21,3,0,0.0,0,0,0
2664,19836,Delhi,13252,Lalit Yadav,0,2,9,0,0,10.0,0,49,0
2664,19860,Delhi,308,Gautam Gambhir,0,8,9,2,0,0.0,0,0,0
2664,19860,Delhi,702,Ishant Sharma,0,1,6,0,0,4.0,1,11,1
2664,19860,Delhi,1472,Pradeep Sangwan,0,10,29,0,0,4.0,0,26,0
2664,19860,Delhi,7904,Unmukt Chand,0,4,10,1,0,0.0,0,0,0
2664,19860,Delhi,8281,Pawan Negi,0,7,10,1,0,9.0,0,20,1
2664,19860,Delhi,9204,Nitish Rana,0,2,12,0,0,4.4,0,25,1
2664,19860,Delhi,9205,Dhruv Shorey,0,21,44,2,0,0.0,0,0,0
2664,19860,Delhi,9715,Navdeep Saini,0,2,8,0,0,5.0,0,14,1
2664,19860,Delhi,10744,Rishabh Pant,0,38,46,2,1,0.0,0,0,0
2664,19860,Delhi,11312,Hiten Dalal,0,11,19,2,0,0.0,0,0,0
2664,19860,Delhi,12643,Kulwant Khejroliya,0,0,0,0,0,2.0,0,13,0
2749,20896,Delhi,10372,Kshitiz Sharma,0,61,56,4,3,10.0,1,34,1
2749,20897,Delhi,7913,Pawan Suyal,1,0,0,0,0,9.0,0,41,0
2749,20910,Delhi,308,Gautam Gambhir,0,62,48,10,0,0.0,0,0,0
2749,20910,Delhi,7904,Unmukt Chand,0,0,1,0,0,0.0,0,0,0
2749,20910,Delhi,8772,Manan Sharma,0,25,42,2,1,10.0,1,43,1
2749,20910,Delhi,9205,Dhruv Shorey,0,30,27,6,0,3.0,0,18,0
2749,20910,Delhi,9715,Navdeep Saini,1,0,0,0,0,10.0,1,44,2
2749,20910,Delhi,10223,Himmat Singh,0,74,93,5,2,0.0,0,0,0
2749,20910,Delhi,10373,Pranshu Vijayran,1,0,0,0,0,3.0,0,27,0
2749,20910,Delhi,10744,Rishabh Pant,0,8,11,0,1,0.0,0,0,0
2749,20910,Delhi,10753,Suboth Bhati,1,0,0,0,0,7.3,0,24,5
2749,20910,Delhi,13252,Lalit Yadav,0,36,54,3,0,9.0,0,42,2
2749,20910,Delhi,14163,Simarjeet Singh,1,0,0,0,0,7.0,0,37,0
2749,20915,Delhi,1468,Rajat Bhatia,0,6,13,0,0,4.0,0,22,0
2749,20921,Delhi,308,Gautam Gambhir,0,41,47,6,0,0.0,0,0,0
2749,20921,Delhi,7904,Unmukt Chand,0,0,2,0,0,0.0,0,0,0
2749,20921,Delhi,8772,Manan Sharma,1,0,0,0,0,9.0,0,42,4
2749,20921,Delhi,9204,Nitish Rana,0,91,87,12,2,6.0,0,30,1
2749,20921,Delhi,9205,Dhruv Shorey,0,9,9,2,0,0.0,0,0,0
2749,20921,Delhi,9715,Navdeep Saini,1,0,0,0,0,10.0,0,45,2
2749,20921,Delhi,10223,Himmat Singh,0,14,16,1,1,0.0,0,0,0
2749,20921,Delhi,10744,Rishabh Pant,0,17,23,3,0,0.0,0,0,0
2749,20921,Delhi,10753,Suboth Bhati,1,0,0,0,0,8.4,0,40,1
2749,20921,Delhi,13252,Lalit Yadav,1,0,0,0,0,7.0,0,27,1
2749,20921,Delhi,14163,Simarjeet Singh,1,0,0,0,0,7.0,2,21,1
2749,20927,Delhi,10372,Kshitiz Sharma,1,0,0,0,0,10.0,1,49,0
2749,20928,Delhi,7913,Pawan Suyal,1,0,0,0,0,9.0,1,62,0
2749,20928,Delhi,8280,Puneet Bisht,0,34,35,5,0,0.0,0,0,0
2749,20929,Delhi,1468,Rajat Bhatia,0,10,13,1,0,4.0,0,16,0
2749,20942,Delhi,8280,Puneet Bisht,0,135,90,17,4,0.0,0,0,0
2749,20942,Delhi,10372,Kshitiz Sharma,0,7,6,1,0,7.0,0,58,0
2749,20981,Delhi,308,Gautam Gambhir,0,44,56,6,0,0.0,0,0,0
2749,20981,Delhi,7904,Unmukt Chand,0,4,11,1,0,0.0,0,0,0
2749,20981,Delhi,8772,Manan Sharma,0,17,31,1,0,10.0,0,40,1
2749,20981,Delhi,9204,Nitish Rana,0,24,36,1,1,10.0,0,32,1
2749,20981,Delhi,9205,Dhruv Shorey,0,0,4,0,0,1.0,0,5,0
2749,20981,Delhi,9715,Navdeep Saini,0,25,28,2,1,7.0,1,47,0
2749,20981,Delhi,10223,Himmat Singh,0,7,11,0,0,0.0,0,0,0
2749,20981,Delhi,10744,Rishabh Pant,0,39,33,3,3,0.0,0,0,0
2749,20981,Delhi,10753,Suboth Bhati,0,42,36,2,3,7.0,0,59,1
2749,20981,Delhi,13252,Lalit Yadav,0,25,28,3,1,8.0,0,34,0
2749,20981,Delhi,14163,Simarjeet Singh,0,5,15,0,0,5.0,1,27,1
2749,20996,Delhi,10372,Kshitiz Sharma,0,7,15,0,0,1.0,0,6,0
2749,21007,Delhi,308,Gautam Gambhir,0,151,104,18,4,0.0,0,0,0
2749,21007,Delhi,7904,Unmukt Chand,0,69,88,9,0,0.0,0,0,0
2749,21007,Delhi,8281,Pawan Negi,1,0,0,0,0,10.0,1,41,3
2749,21007,Delhi,8772,Manan Sharma,1,0,0,0,0,6.0,0,39,0
2749,21007,Delhi,9204,Nitish Rana,0,4,5,0,0,7.0,1,25,2
2749,21007,Delhi,9205,Dhruv Shorey,0,99,69,4,7,2.0,0,12,0
2749,21007,Delhi,9715,Navdeep Saini,1,0,0,0,0,5.0,0,14,2
2749,21007,Delhi,10223,Himmat Singh,1,0,0,0,0,0.0,0,0,0
2749,21007,Delhi,10373,Pranshu Vijayran,0,48,34,7,1,6.0,0,30,0
2749,21007,Delhi,10753,Suboth Bhati,1,0,0,0,0,4.0,0,19,0
2749,21007,Delhi,13252,Lalit Yadav,1,0,0,0,0,10.0,0,46,1
2749,21020,Delhi,1468,Rajat Bhatia,1,0,0,0,0,0.0,0,0,0
2749,21020,Delhi,8280,Puneet Bisht,0,17,19,4,0,0.0,0,0,0
2749,21030,Delhi,10372,Kshitiz Sharma,0,109,129,9,4,10.0,0,48,1
2749,21037,Delhi,308,Gautam Gambhir,0,37,44,4,0,0.0,0,0,0
2749,21037,Delhi,7904,Unmukt Chand,0,62,80,9,1,0.0,0,0,0
2749,21037,Delhi,8281,Pawan Negi,1,0,0,0,0,10.0,0,41,2
2749,21037,Delhi,8772,Manan Sharma,1,0,0,0,0,10.0,0,43,1
2749,21037,Delhi,9204,Nitish Rana,0,52,52,2,3,2.0,0,9,2
2749,21037,Delhi,9205,Dhruv Shorey,0,23,28,1,1,0.5,0,1,1
2749,21037,Delhi,9715,Navdeep Saini,1,0,0,0,0,7.0,0,35,0
2749,21037,Delhi,10223,Himmat Singh,0,102,75,9,4,0.0,0,0,0
2749,21037,Delhi,10373,Pranshu Vijayran,0,9,8,1,0,4.0,0,27,0
2749,21037,Delhi,12643,Kulwant Khejroliya,1,0,0,0,0,6.0,0,29,2
2749,21037,Delhi,13252,Lalit Yadav,0,23,14,1,1,10.0,0,54,1
2749,21058,Delhi,10372,Kshitiz Sharma,0,0,1,0,0,0.0,0,0,0
2749,21060,Delhi,8280,Puneet Bisht,0,149,106,22,2,0.0,0,0,0
2749,21064,Delhi,308,Gautam Gambhir,0,41,35,4,1,0.0,0,0,0
2749,21064,Delhi,7904,Unmukt Chand,0,41,59,7,0,0.0,0,0,0
2749,21064,Delhi,8281,Pawan Negi,0,5,12,0,0,7.0,0,39,0
2749,21064,Delhi,8772,Manan Sharma,1,0,0,0,0,7.4,0,34,2
2749,21064,Delhi,9204,Nitish Rana,0,107,98,10,3,10.0,0,44,1
2749,21064,Delhi,9205,Dhruv Shorey,0,67,87,5,1,4.0,0,25,1
2749,21064,Delhi,10223,Himmat Singh,0,1,2,0,0,0.0,0,0,0
2749,21064,Delhi,10373,Pranshu Vijayran,0,9,4,2,0,0.0,0,0,0
2749,21064,Delhi,10753,Suboth Bhati,0,0,3,0,0,2.0,0,12,1
2749,21064,Delhi,13252,Lalit Yadav,0,0,0,0,0,10.0,0,25,5
2749,21064,Delhi,14163,Simarjeet Singh,1,0,0,0,0,2.0,0,24,0
2749,21070,Delhi,8280,Puneet Bisht,0,58,57,9,0,0.0,0,0,0
2749,21071,Delhi,7913,Pawan Suyal,1,0,0,0,0,5.0,1,6,0
2749,21072,Delhi,1468,Rajat Bhatia,1,0,0,0,0,8.0,1,21,0
2749,21084,Delhi,8280,Puneet Bisht,0,14,21,1,0,0.0,0,0,0
2749,21088,Delhi,308,Gautam Gambhir,0,10,10,2,0,0.0,0,0,0
2749,21088,Delhi,7904,Unmukt Chand,0,32,70,2,0,0.0,0,0,0
2749,21088,Delhi,8281,Pawan Negi,0,31,30,2,1,10.0,0,51,2
2749,21088,Delhi,8772,Manan Sharma,0,16,21,2,0,10.0,1,31,1
2749,21088,Delhi,9204,Nitish Rana,0,8,9,1,0,2.0,0,23,0
2749,21088,Delhi,9205,Dhruv Shorey,0,8,25,1,0,0.0,0,0,0
2749,21088,Delhi,10753,Suboth Bhati,0,9,12,2,0,1.1,0,6,1
2749,21088,Delhi,12643,Kulwant Khejroliya,0,18,4,0,3,6.0,0,27,4
2749,21088,Delhi,13252,Lalit Yadav,0,24,31,3,0,10.0,0,41,2
2749,21088,Delhi,14163,Simarjeet Singh,0,25,18,3,0,6.0,0,21,0
2749,21088,Delhi,14294,Lakshay,0,53,72,4,0,0.0,0,0,0
2749,21098,Delhi,308,Gautam Gambhir,0,104,72,16,0,0.0,0,0,0
2749,21098,Delhi,7904,Unmukt Chand,0,15,16,2,0,0.0,0,0,0
2749,21098,Delhi,8281,Pawan Negi,1,0,0,0,0,4.0,0,25,0
2749,21098,Delhi,8772,Manan Sharma,0,11,24,1,0,3.0,0,16,0
2749,21098,Delhi,9204,Nitish Rana,0,37,28,3,3,4.0,0,22,0
2749,21098,Delhi,9205,Dhruv Shorey,0,50,85,6,0,0.0,0,0,0
2749,21098,Delhi,9715,Navdeep Saini,1,0,0,0,0,8.1,0,39,3
2749,21098,Delhi,10223,Himmat Singh,0,5,9,1,0,0.0,0,0,0
2749,21098,Delhi,10373,Pranshu Vijayran,0,0,2,0,0,10.0,0,38,0
2749,21098,Delhi,12643,Kulwant Khejroliya,1,0,0,0,0,10.0,2,31,6
2749,21098,Delhi,13252,Lalit Yadav,1,0,0,0,0,10.0,0,48,1
2749,21102,Delhi,308,Gautam Gambhir,0,27,48,4,0,0.0,0,0,0
2749,21102,Delhi,7904,Unmukt Chand,0,17,13,4,0,0.0,0,0,0
2749,21102,Delhi,8281,Pawan Negi,0,39,49,4,1,0.0,0,0,0
2749,21102,Delhi,9204,Nitish Rana,0,39,60,3,1,3.0,0,12,1
2749,21102,Delhi,9205,Dhruv Shorey,0,15,20,2,0,0.0,0,0,0
2749,21102,Delhi,9715,Navdeep Saini,0,13,38,1,0,10.0,2,30,4
2749,21102,Delhi,10223,Himmat Singh,0,2,8,0,0,0.0,0,0,0
2749,21102,Delhi,10373,Pranshu Vijayran,0,15,34,0,1,10.0,0,33,2
2749,21102,Delhi,10753,Suboth Bhati,0,3,9,0,0,9.5,1,34,1
2749,21102,Delhi,12643,Kulwant Khejroliya,1,0,0,0,0,8.0,1,31,2
2749,21102,Delhi,13252,Lalit Yadav,0,4,20,0,0,8.0,0,49,0
2749,21103,Delhi,308,Gautam Gambhir,0,1,5,0,0,0.0,0,0,0
2749,21103,Delhi,7904,Unmukt Chand,0,13,20,2,0,0.0,0,0,0
2749,21103,Delhi,8281,Pawan Negi,0,21,19,2,1,0.0,0,0,0
2749,21103,Delhi,8772,Manan Sharma,0,5,11,1,0,5.0,0,24,1
2749,21103,Delhi,9204,Nitish Rana,0,13,34,2,0,0.0,0,0,0
2749,21103,Delhi,9205,Dhruv Shorey,0,31,66,3,0,0.0,0,0,0
2749,21103,Delhi,9715,Navdeep Saini,0,7,24,1,0,10.0,0,53,3
2749,21103,Delhi,10223,Himmat Singh,0,41,65,4,1,0.0,0,0,0
2749,21103,Delhi,10753,Suboth Bhati,0,25,22,1,3,10.0,1,37,0
2749,21103,Delhi,12643,Kulwant Khejroliya,0,0,0,0,0,9.0,1,50,1
2749,21103,Delhi,13252,Lalit Yadav,0,6,9,0,0,1.0,0,6,1
2902,23465,Delhi,8280,Puneet Bisht,0,74,50,13,0,0.0,0,0,0
2902,23476,Delhi,8773,Milind Kumar,0,77,69,8,2,0.0,0,0,0
2902,23479,Delhi,8280,Puneet Bisht,0,15,25,2,0,0.0,0,0,0
2902,23480,Delhi,8281,Pawan Negi,1,0,0,0,0,7.0,0,34,2
2902,23480,Delhi,8772,Manan Sharma,1,0,0,0,0,7.0,0,38,2
2902,23480,Delhi,9204,Nitish Rana,1,0,0,0,0,0.0,0,0,0
2902,23480,Delhi,9205,Dhruv Shorey,0,2,4,0,0,0.0,0,0,0
2902,23480,Delhi,9715,Navdeep Saini,1,0,0,0,0,6.4,0,36,4
2902,23480,Delhi,10223,Himmat Singh,1,0,0,0,0,0.0,0,0,0
2902,23480,Delhi,10744,Rishabh Pant,1,0,0,0,0,0.0,0,0,0
2902,23480,Delhi,10753,Suboth Bhati,1,0,0,0,0,7.0,1,27,1
2902,23480,Delhi,11312,Hiten Dalal,0,4,5,1,0,0.0,0,0,0
2902,23480,Delhi,12643,Kulwant Khejroliya,1,0,0,0,0,5.0,1,14,1
2902,23480,Delhi,13252,Lalit Yadav,1,0,0,0,0,0.0,0,0,0
2902,23486,Delhi,8773,Milind Kumar,0,41,39,5,0,0.0,0,0,0
2902,23495,Delhi,7904,Unmukt Chand,0,80,78,7,3,0.0,0,0,0
2902,23499,Delhi,8773,Milind Kumar,0,3,4,0,0,0.0,0,0,0
2902,23550,Delhi,1446,Shikhar Dhawan,0,7,9,0,0,0.0,0,0,0
2902,23550,Delhi,8281,Pawan Negi,0,13,10,0,1,5.0,0,16,2
2902,23550,Delhi,8772,Manan Sharma,0,18,31,1,0,8.0,2,25,1
2902,23550,Delhi,9204,Nitish Rana,0,27,42,3,0,2.2,0,6,1
2902,23550,Delhi,9205,Dhruv Shorey,0,11,30,2,0,0.0,0,0,0
2902,23550,Delhi,9715,Navdeep Saini,0,5,10,1,0,8.0,1,24,3
2902,23550,Delhi,10223,Himmat Singh,0,16,22,1,0,0.0,0,0,0
2902,23550,Delhi,10753,Suboth Bhati,0,2,6,0,0,4.0,0,19,1
2902,23550,Delhi,11312,Hiten Dalal,0,13,21,2,0,0.0,0,0,0
2902,23550,Delhi,12643,Kulwant Khejroliya,0,9,7,2,0,6.0,0,24,2
2902,23550,Delhi,13135,Anuj Rawat,0,21,39,1,0,0.0,0,0,0
2902,23554,Delhi,8773,Milind Kumar,0,12,9,2,0,0.0,0,0,0
2902,23562,Delhi,8280,Puneet Bisht,0,27,29,6,0,0.0,0,0,0
2902,23575,Delhi,7904,Unmukt Chand,0,87,57,9,6,0.0,0,0,0
2902,23581,Delhi,1446,Shikhar Dhawan,0,54,74,7,0,0.0,0,0,0
2902,23581,Delhi,8281,Pawan Negi,0,7,25,0,0,5.0,0,32,1
2902,23581,Delhi,8772,Manan Sharma,0,5,9,0,0,4.0,0,17,0
2902,23581,Delhi,9204,Nitish Rana,0,0,9,0,0,3.0,0,12,1
2902,23581,Delhi,9205,Dhruv Shorey,0,24,44,0,1,0.0,0,0,0
2902,23581,Delhi,9715,Navdeep Saini,0,0,0,0,0,8.0,1,48,2
2902,23581,Delhi,10223,Himmat Singh,0,64,77,6,1,0.0,0,0,0
2902,23581,Delhi,10753,Suboth Bhati,0,15,27,0,0,3.0,0,29,0
2902,23581,Delhi,11312,Hiten Dalal,0,0,3,0,0,0.0,0,0,0
2902,23581,Delhi,13135,Anuj Rawat,0,23,32,4,0,0.0,0,0,0
2902,23581,Delhi,14163,Simarjeet Singh,1,0,0,0,0,6.0,0,57,0
2902,23584,Delhi,8280,Puneet Bisht,0,103,76,11,3,0.0,0,0,0
2902,23591,Delhi,8773,Milind Kumar,0,43,56,3,0,0.0,0,0,0
2902,23605,Delhi,7904,Unmukt Chand,0,26,32,5,0,0.0,0,0,0
2902,23605,Delhi,8280,Puneet Bisht,0,21,22,4,0,0.0,0,0,0
2902,23607,Delhi,8773,Milind Kumar,0,65,77,5,1,0.0,0,0,0
2902,23616,Delhi,7904,Unmukt Chand,0,54,69,8,0,2.0,0,9,1
2902,23624,Delhi,1446,Shikhar Dhawan,0,10,20,1,0,0.0,0,0,0
2902,23624,Delhi,8281,Pawan Negi,0,1,2,0,0,10.0,0,40,2
2902,23624,Delhi,8772,Manan Sharma,0,21,28,1,0,9.0,0,38,1
2902,23624,Delhi,9204,Nitish Rana,0,39,49,7,0,10.0,1,34,2
2902,23624,Delhi,9205,Dhruv Shorey,0,46,76,6,1,0.0,0,0,0
2902,23624,Delhi,9715,Navdeep Saini,0,1,8,0,0,10.0,2,44,2
2902,23624,Delhi,10223,Himmat Singh,0,33,43,2,0,0.0,0,0,0
2902,23624,Delhi,13135,Anuj Rawat,0,0,5,0,0,0.0,0,0,0
2902,23624,Delhi,13252,Lalit Yadav,0,54,53,2,2,5.0,0,22,2
2902,23624,Delhi,14163,Simarjeet Singh,1,0,0,0,0,6.0,1,30,0
2902,23624,Delhi,14385,Kunwar Bidhuri,0,8,16,1,0,0.0,0,0,0
2902,23628,Delhi,8773,Milind Kumar,0,22,13,4,0,0.0,0,0,0
2902,23629,Delhi,8280,Puneet Bisht,0,5,4,1,0,0.0,0,0,0
2902,23702,Delhi,1446,Shikhar Dhawan,0,26,42,3,0,0.0,0,0,0
2902,23702,Delhi,8281,Pawan Negi,1,0,0,0,0,8.0,0,39,1
2902,23702,Delhi,8772,Manan Sharma,1,0,0,0,0,10.0,0,39,3
2902,23702,Delhi,9204,Nitish Rana,0,27,21,3,1,7.3,1,19,2
2902,23702,Delhi,9205,Dhruv Shorey,0,17,27,1,1,0.0,0,0,0
2902,23702,Delhi,10223,Himmat Singh,1,0,0,0,0,0.0,0,0,0
2902,23702,Delhi,13135,Anuj Rawat,0,56,59,4,4,0.0,0,0,0
2902,23702,Delhi,13252,Lalit Yadav,1,0,0,0,0,8.0,1,25,1
2902,23702,Delhi,14163,Simarjeet Singh,1,0,0,0,0,7.0,0,22,2
2902,23702,Delhi,14385,Kunwar Bidhuri,0,43,34,6,1,0.0,0,0,0
2902,23702,Delhi,15656,Vijay Singh,1,0,0,0,0,5.0,0,22,1
2902,23919,Delhi,1446,Shikhar Dhawan,0,31,54,4,0,0.0,0,0,0
2902,23919,Delhi,8281,Pawan Negi,0,12,16,1,1,8.2,2,32,4
2902,23919,Delhi,8772,Manan Sharma,0,28,26,4,1,8.1,0,30,1
2902,23919,Delhi,9204,Nitish Rana,0,29,50,4,0,4.0,0,24,1
2902,23919,Delhi,9205,Dhruv Shorey,0,25,33,2,1,0.0,0,0,0
2902,23919,Delhi,9715,Navdeep Saini,1,0,0,0,0,6.5,0,34,1
2902,23919,Delhi,10223,Himmat Singh,0,7,18,0,0,0.0,0,0,0
2902,23919,Delhi,13135,Anuj Rawat,0,16,19,1,1,0.0,0,0,0
2902,23919,Delhi,13252,Lalit Yadav,0,11,18,1,0,5.0,0,18,1
2902,23919,Delhi,14163,Simarjeet Singh,1,0,0,0,0,6.0,0,32,1
2902,23919,Delhi,14385,Kunwar Bidhuri,0,11,23,2,0,3.0,1,5,1
2509,17207,Chhattisgarh,70,M Kaif,0,2,13,0,0,0.0,0,0,0
2509,17207,Chhattisgarh,8720,Sumit Ruikar,0,4,3,1,0,10.0,2,33,2
2509,17207,Chhattisgarh,8819,Abhimanyu Chauhan,0,90,89,9,1,4.0,0,29,0
2509,17207,Chhattisgarh,9290,M Singh,0,21,37,3,0,0.0,0,0,0
2509,17207,Chhattisgarh,10949,Amandeep Khare,0,57,83,7,0,1.0,0,5,1
2509,17207,Chhattisgarh,11032,Ashutosh,0,31,42,2,0,5.0,0,23,1
2509,17207,Chhattisgarh,11774,Pankaj Rao,1,0,0,0,0,10.0,1,35,4
2509,17207,Chhattisgarh,11775,Sahil Gupta,0,4,21,1,0,2.0,0,9,1
2509,17207,Chhattisgarh,11776,Kant Singh,0,7,6,1,0,9.0,1,44,0
2509,17207,Chhattisgarh,12322,Shubham Agarwal,0,0,1,0,0,7.2,0,46,1
2509,17207,Chhattisgarh,12670,Rohit Dhruw,0,0,1,0,0,0.0,0,0,0
2509,17221,Chhattisgarh,70,M Kaif,0,14,21,3,0,0.0,0,0,0
2509,17221,Chhattisgarh,8720,Sumit Ruikar,0,11,25,1,0,9.0,0,28,0
2509,17221,Chhattisgarh,8819,Abhimanyu Chauhan,0,16,28,0,1,0.0,0,0,0
2509,17221,Chhattisgarh,9290,M Singh,0,11,16,0,0,0.0,0,0,0
2509,17221,Chhattisgarh,10949,Amandeep Khare,0,0,6,0,0,0.0,0,0,0
2509,17221,Chhattisgarh,11032,Ashutosh,0,65,98,2,0,10.0,0,44,2
2509,17221,Chhattisgarh,11774,Pankaj Rao,0,9,14,0,0,6.0,0,34,0
2509,17221,Chhattisgarh,11775,Sahil Gupta,0,26,28,5,0,6.0,1,18,1
2509,17221,Chhattisgarh,11776,Kant Singh,0,18,30,2,0,5.0,1,22,0
2509,17221,Chhattisgarh,12322,Shubham Agarwal,0,17,32,1,0,2.0,0,10,0
2509,17221,Chhattisgarh,12443,Shubham Thakur,0,2,2,0,0,9.0,0,36,4
2509,17231,Chhattisgarh,70,M Kaif,0,32,45,4,0,0.0,0,0,0
2509,17231,Chhattisgarh,8720,Sumit Ruikar,0,10,18,1,0,8.0,0,51,1
2509,17231,Chhattisgarh,8819,Abhimanyu Chauhan,0,0,3,0,0,5.0,0,36,0
2509,17231,Chhattisgarh,9290,M Singh,0,55,71,6,0,0.0,0,0,0
2509,17231,Chhattisgarh,10949,Amandeep Khare,0,19,41,3,0,0.0,0,0,0
2509,17231,Chhattisgarh,11032,Ashutosh,0,19,29,2,0,1.0,0,4,0
2509,17231,Chhattisgarh,11774,Pankaj Rao,0,4,5,0,0,10.0,0,34,4
2509,17231,Chhattisgarh,11775,Sahil Gupta,0,14,20,2,0,0.0,0,0,0
2509,17231,Chhattisgarh,11776,Kant Singh,0,10,11,1,0,10.0,0,73,0
2509,17231,Chhattisgarh,12322,Shubham Agarwal,0,15,15,0,1,6.0,0,41,2
2509,17231,Chhattisgarh,12323,Omkar Verma,0,1,6,0,0,10.0,1,35,1
2509,17243,Chhattisgarh,70,M Kaif,0,65,72,4,2,0.0,0,0,0
2509,17243,Chhattisgarh,8720,Sumit Ruikar,0,10,18,1,0,7.0,0,39,1
2509,17243,Chhattisgarh,8819,Abhimanyu Chauhan,0,2,5,0,0,6.0,0,37,1
2509,17243,Chhattisgarh,9290,M Singh,0,49,77,6,0,0.0,0,0,0
2509,17243,Chhattisgarh,10949,Amandeep Khare,0,10,23,0,1,0.0,0,0,0
2509,17243,Chhattisgarh,11032,Ashutosh,0,84,101,6,1,6.0,1,29,1
2509,17243,Chhattisgarh,11774,Pankaj Rao,0,6,1,0,1,10.0,2,36,3
